lakeid,year4,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,shortwaverad,saturation
ME,1996,1996-04-09,8,1,1,,3.7,15,120.5,288,
ME,1996,1996-04-09,9,1,1,,3.7,14.9,119.7,288,
ME,1996,1996-04-09,10,1,1,,3.7,14.8,118.9,288,
ME,1996,1996-04-09,11,1,1,,3.7,14.8,118.9,288,
ME,1996,1996-04-09,12,1,1,,3.7,14.8,118.9,288,
ME,1996,1996-04-09,13,1,1,,3.7,14.8,118.9,288,
ME,1996,1996-04-09,14,1,1,,3.8,14.6,117.6,288,
ME,1996,1996-04-09,15,1,1,,3.8,14.6,117.6,288,
ME,1996,1996-04-09,16,1,1,,3.8,14.6,117.6,288,
ME,1996,1996-04-09,17,1,1,,3.8,14.6,117.6,288,
ME,1996,1996-04-09,18,1,1,,3.9,14.6,117.9,288,
ME,1996,1996-04-09,19,1,1,,3.9,13.9,112.3,288,
ME,1996,1996-04-09,20,1,1,,3.9,13.9,112.3,288,
ME,1996,1996-04-17,0,1,1,,4.6,13.9,114.4,288.4,
ME,1996,1996-04-17,1,1,1,,4.5,14,114.9,288.4,
ME,1996,1996-04-17,2,1,1,,4.5,14,114.9,288.4,
ME,1996,1996-04-17,3,1,1,,4.5,14,114.9,288.4,
ME,1996,1996-04-17,4,1,1,,4.5,14,114.9,288.4,
ME,1996,1996-04-17,5,1,1,,4.5,14,114.9,288.4,
ME,1996,1996-04-17,6,1,1,,4.5,14,114.9,288.4,
ME,1996,1996-04-17,7,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,8,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,9,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,10,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,11,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,12,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,13,1,1,,4.5,14,114.9,288.4,
ME,1996,1996-04-17,14,1,1,,4.5,14,114.9,288.4,
ME,1996,1996-04-17,15,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,16,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,17,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,18,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,19,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,20,1,1,,4.5,13.9,114.1,288.4,
ME,1996,1996-04-17,21,1,1,,4.5,13.8,113.2,288.4,
ME,1996,1996-04-17,22,1,1,,4.5,13.8,113.2,288.4,
ME,1996,1996-05-01,0,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,1,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,2,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,3,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,4,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,5,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,6,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,7,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,8,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,9,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,10,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,11,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,12,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,13,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,14,1,1,,7.3,11.5,101.3,198.3,
ME,1996,1996-05-01,15,1,1,,7.3,11.4,100.4,198.3,
ME,1996,1996-05-01,16,1,1,,7.3,11.4,100.4,198.3,
ME,1996,1996-05-01,17,1,1,,7.3,11.4,100.4,198.3,
ME,1996,1996-05-01,18,1,1,,7.3,11.4,100.4,198.3,
ME,1996,1996-05-01,19,1,1,,7.3,11.4,100.4,198.3,
ME,1996,1996-05-01,20,1,1,,7.2,11.4,100.2,198.3,
ME,1996,1996-05-01,21,1,1,,7.2,11.4,100.2,198.3,
ME,1996,1996-05-01,22,1,1,,7.2,11.4,100.2,198.3,
ME,1996,1996-05-01,23,1,1,,7.2,11.4,100.2,198.3,
ME,1996,1996-05-01,24,1,1,,7.2,11.4,100.2,198.3,
ME,1996,1996-05-14,0,1,1,,9.1,9.8,90.2,141.5,
ME,1996,1996-05-14,1,1,1,,9.1,9.7,89.3,141.5,
ME,1996,1996-05-14,2,1,1,,9.1,9.7,89.3,141.5,
ME,1996,1996-05-14,3,1,1,,9,9.7,89.1,141.5,
ME,1996,1996-05-14,4,1,1,,9,9.6,88.1,141.5,
ME,1996,1996-05-14,5,1,1,,9,9.6,88.1,141.5,
ME,1996,1996-05-14,6,1,1,,9,9.6,88.1,141.5,
ME,1996,1996-05-14,7,1,1,,9,9.6,88.1,141.5,
ME,1996,1996-05-14,8,1,1,,9,9.6,88.1,141.5,
ME,1996,1996-05-14,9,1,1,,9,9.6,88.1,141.5,
ME,1996,1996-05-14,10,1,1,,9,9.6,88.1,141.5,
ME,1996,1996-05-14,11,1,1,,9,9.5,87.2,141.5,
ME,1996,1996-05-14,12,1,1,,9,9.6,88.1,141.5,
ME,1996,1996-05-14,13,1,1,,9,9.5,87.2,141.5,
ME,1996,1996-05-14,14,1,1,,9,9.5,87.2,141.5,
ME,1996,1996-05-14,15,1,1,,8.9,9.5,87,141.5,
ME,1996,1996-05-14,16,1,1,,8.4,9.4,85.1,141.5,
ME,1996,1996-05-14,17,1,1,,8.2,9.3,83.8,141.5,
ME,1996,1996-05-14,18,1,1,,8.1,9.3,83.6,141.5,
ME,1996,1996-05-14,19,1,1,,8.1,9.3,83.6,141.5,
ME,1996,1996-05-14,20,1,1,,8.1,9.2,82.7,141.5,
ME,1996,1996-05-14,21,1,1,,8.1,8.7,78.2,141.5,
ME,1996,1996-05-14,22,1,1,,8,8.4,75.3,141.5,
ME,1996,1996-05-14,23,1,1,,8,8.2,73.5,141.5,
ME,1996,1996-05-28,0,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,1,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,2,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,3,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,4,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,5,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,6,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,7,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,8,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,9,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,10,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,11,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,12,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,13,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,14,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,15,1,1,,11.6,10,97.6,352.8,
ME,1996,1996-05-28,16,1,1,,11.5,10,97.3,352.8,
ME,1996,1996-05-28,17,1,1,,11.5,9.8,95.4,352.8,
ME,1996,1996-05-28,18,1,1,,11.5,9.7,94.4,352.8,
ME,1996,1996-05-28,19,1,1,,11,8.9,85.6,352.8,
ME,1996,1996-05-28,20,1,1,,9.2,7,64.6,352.8,
ME,1996,1996-05-28,20.5,1,1,,9.2,6.9,63.7,352.8,
ME,1996,1996-06-10,0,1,1,,14.8,9.2,96.4,224.6,
ME,1996,1996-06-10,1,1,1,,14.7,9.2,96.2,224.6,
ME,1996,1996-06-10,2,1,1,,14.7,9.2,96.2,224.6,
ME,1996,1996-06-10,3,1,1,,14.7,9.2,96.2,224.6,
ME,1996,1996-06-10,4,1,1,,14.7,9.2,96.2,224.6,
ME,1996,1996-06-10,5,1,1,,14.6,9.2,96,224.6,
ME,1996,1996-06-10,6,1,1,,14.6,9.2,96,224.6,
ME,1996,1996-06-10,7,1,1,,14.6,9.2,96,224.6,
ME,1996,1996-06-10,8,1,1,,14.5,9.2,95.8,224.6,
ME,1996,1996-06-10,9,1,1,,14.1,8.9,91.8,224.6,
ME,1996,1996-06-10,10,1,1,,13.9,8.9,91.4,224.6,
ME,1996,1996-06-10,11,1,1,,13.4,8.7,88.4,224.6,
ME,1996,1996-06-10,12,1,1,,12.8,8.4,84.2,224.6,
ME,1996,1996-06-10,13,1,1,,12.5,8.3,82.6,224.6,
ME,1996,1996-06-10,14,1,1,,12.2,8.2,81.1,224.6,
ME,1996,1996-06-10,15,1,1,,11.9,8.2,80.6,224.6,
ME,1996,1996-06-10,16,1,1,,11.5,7.5,73,224.6,
ME,1996,1996-06-10,17,1,1,,11.3,7,67.8,224.6,
ME,1996,1996-06-10,18,1,1,,10.9,6.4,61.4,224.6,
ME,1996,1996-06-10,19,1,1,,10.8,6.2,59.4,224.6,
ME,1996,1996-06-10,20,1,1,,10.5,5,47.6,224.6,
ME,1996,1996-06-10,21,1,1,,10.3,3.4,32.2,224.6,
ME,1996,1996-06-26,0,1,1,,21,8.3,98.8,,
ME,1996,1996-06-26,1,1,1,,20.9,8.2,97.4,,
ME,1996,1996-06-26,2,1,1,,20.8,8.2,97.2,,
ME,1996,1996-06-26,3,1,1,,20.7,8.3,98.2,,
ME,1996,1996-06-26,4,1,1,,20.7,8.3,98.2,,
ME,1996,1996-06-26,5,1,1,,20.5,8.2,96.6,,
ME,1996,1996-06-26,6,1,1,,20.3,8.1,95.1,,
ME,1996,1996-06-26,7,1,1,,19.2,8,91.9,,
ME,1996,1996-06-26,8,1,1,,16.1,8,86.2,,
ME,1996,1996-06-26,9,1,1,,15,7.9,83.1,,
ME,1996,1996-06-26,10,1,1,,14.5,7.8,81.2,,
ME,1996,1996-06-26,11,1,1,,13.9,7.3,75,,
ME,1996,1996-06-26,12,1,1,,13.3,6.6,66.9,,
ME,1996,1996-06-26,13,1,1,,13.2,6.5,65.7,,
ME,1996,1996-06-26,14,1,1,,12.3,5.5,54.5,,
ME,1996,1996-06-26,15,1,1,,12,5,49.2,,
ME,1996,1996-06-26,16,1,1,,11.7,4.9,47.9,,
ME,1996,1996-06-26,17,1,1,,11.6,4.8,46.8,,
ME,1996,1996-06-26,18,1,1,,11.5,4.5,43.8,,
ME,1996,1996-06-26,19,1,1,,11.3,3.9,37.8,,
ME,1996,1996-06-26,20,1,1,,11.1,3.6,34.7,,
ME,1996,1996-06-26,21,1,1,,10.8,1.9,18.2,,
ME,1996,1996-06-26,22,1,1,,10.8,1.7,16.3,,
ME,1996,1996-07-08,0,1,1,,24.3,10,126.8,236.8,
ME,1996,1996-07-08,1,1,1,,24.3,10.1,128.1,236.8,
ME,1996,1996-07-08,2,1,1,,24.3,10,126.8,236.8,
ME,1996,1996-07-08,3,1,1,,24.3,10,126.8,236.8,
ME,1996,1996-07-08,4,1,1,,24.3,10,126.8,236.8,
ME,1996,1996-07-08,5,1,1,,24.3,10,126.8,236.8,
ME,1996,1996-07-08,6,1,1,,24.3,10,126.8,236.8,
ME,1996,1996-07-08,7,1,1,,24.3,9.9,125.5,236.8,
ME,1996,1996-07-08,8,1,1,,22.7,9.9,121.8,236.8,
ME,1996,1996-07-08,9,1,1,,17,6.5,71.4,236.8,
ME,1996,1996-07-08,10,1,1,,15.2,5.7,60.2,236.8,
ME,1996,1996-07-08,11,1,1,,13.6,3.3,33.7,236.8,
ME,1996,1996-07-08,12,1,1,,12.8,2.9,29.1,236.8,
ME,1996,1996-07-08,13,1,1,,12.6,1.6,16,236.8,
ME,1996,1996-07-08,14,1,1,,12.3,1.1,10.9,236.8,
ME,1996,1996-07-08,15,1,1,,12,1.8,17.7,236.8,
ME,1996,1996-07-08,16,1,1,,11.6,1.1,10.7,236.8,
ME,1996,1996-07-08,17,1,1,,11.4,0.8,7.8,236.8,
ME,1996,1996-07-08,18,1,1,,11.2,0.6,5.8,236.8,
ME,1996,1996-07-08,19,1,1,,11.1,0.2,1.9,236.8,
ME,1996,1996-07-08,20,1,1,,11,0.1,1,236.8,
ME,1996,1996-07-08,21,1,1,,10.8,0.1,1,236.8,
ME,1996,1996-07-08,22,1,1,,10.7,0.1,1,236.8,
ME,1996,1996-07-08,24.5,1,1,,10.4,0.2,1.9,236.8,
ME,1996,1996-07-22,0,1,1,,22.6,10.5,128.9,295,
ME,1996,1996-07-22,1,1,1,,22.7,10.6,130.4,295,
ME,1996,1996-07-22,2,1,1,,22.7,10.6,130.4,295,
ME,1996,1996-07-22,3,1,1,,22.7,10.5,129.2,295,
ME,1996,1996-07-22,4,1,1,,22.7,10.6,130.4,295,
ME,1996,1996-07-22,5,1,1,,22.6,10.6,130.1,295,
ME,1996,1996-07-22,6,1,1,,22.6,10.7,131.4,295,
ME,1996,1996-07-22,7,1,1,,22.6,10.7,131.4,295,
ME,1996,1996-07-22,8,1,1,,21.9,7.7,93.3,295,
ME,1996,1996-07-22,9,1,1,,19.1,4.5,51.6,295,
ME,1996,1996-07-22,10,1,1,,17.2,3.4,37.5,295,
ME,1996,1996-07-22,11,1,1,,15.2,2.4,25.4,295,
ME,1996,1996-07-22,12,1,1,,13.7,1.1,11.2,295,
ME,1996,1996-07-22,13,1,1,,13,0.4,4,295,
ME,1996,1996-07-22,14,1,1,,12.1,0.5,4.9,295,
ME,1996,1996-07-22,15,1,1,,11.9,0.3,2.9,295,
ME,1996,1996-07-22,16,1,1,,11.7,0.3,2.9,295,
ME,1996,1996-07-22,17,1,1,,11.4,0.3,2.9,295,
ME,1996,1996-07-22,18,1,1,,11.2,0.3,2.9,295,
ME,1996,1996-07-22,19,1,1,,11.1,0.4,3.9,295,
ME,1996,1996-07-22,20,1,1,,10.8,0.3,2.9,295,
ME,1996,1996-07-22,21,1,1,,10.6,0.3,2.9,295,
ME,1996,1996-07-22,22,1,1,,10.5,0.2,1.9,295,
ME,1996,1996-08-05,0,1,1,,22.5,10.1,123.8,66.17,
ME,1996,1996-08-05,1,1,1,,22.5,10.1,123.8,66.17,
ME,1996,1996-08-05,2,1,1,,22.5,10.1,123.8,66.17,
ME,1996,1996-08-05,3,1,1,,22.4,10,122.3,66.17,
ME,1996,1996-08-05,4,1,1,,22.4,9.7,118.6,66.17,
ME,1996,1996-08-05,5,1,1,,22.4,9.5,116.2,66.17,
ME,1996,1996-08-05,6,1,1,,22.4,9.2,112.5,66.17,
ME,1996,1996-08-05,7,1,1,,22.3,8.9,108.6,66.17,
ME,1996,1996-08-05,8,1,1,,22.1,8.6,104.6,66.17,
ME,1996,1996-08-05,9,1,1,,19.1,7.4,84.8,66.17,
ME,1996,1996-08-05,10,1,1,,14.3,0.2,2.1,66.17,
ME,1996,1996-08-05,11,1,1,,13.5,0.2,2,66.17,
ME,1996,1996-08-05,12,1,1,,13.3,0.2,2,66.17,
ME,1996,1996-08-05,13,1,1,,12.9,0.2,2,66.17,
ME,1996,1996-08-05,14,1,1,,12.4,0.2,2,66.17,
ME,1996,1996-08-05,15,1,1,,12.1,0.2,2,66.17,
ME,1996,1996-08-05,16,1,1,,11.9,0.2,2,66.17,
ME,1996,1996-08-05,17,1,1,,11.7,0.2,2,66.17,
ME,1996,1996-08-05,18,1,1,,11.2,0.2,1.9,66.17,
ME,1996,1996-08-05,19,1,1,,10.9,0.2,1.9,66.17,
ME,1996,1996-08-05,20,1,1,,10.5,0.3,2.9,66.17,
ME,1996,1996-08-05,21,1,1,,10.4,0.3,2.8,66.17,
ME,1996,1996-08-05,22,1,1,,10.4,0.3,2.8,66.17,
ME,1996,1996-08-05,22.5,1,1,,10.4,0.4,3.8,66.17,
ME,1996,1996-08-19,0,1,1,,23.3,8,99.5,114.6,
ME,1996,1996-08-19,1,1,1,,23.2,8,99.4,114.6,
ME,1996,1996-08-19,2,1,1,,23.2,8,99.4,114.6,
ME,1996,1996-08-19,3,1,1,,23.2,8.1,100.6,114.6,
ME,1996,1996-08-19,4,1,1,,23.2,8.1,100.6,114.6,
ME,1996,1996-08-19,5,1,1,,23.2,8,99.4,114.6,
ME,1996,1996-08-19,6,1,1,,23.1,7.9,97.9,114.6,
ME,1996,1996-08-19,7,1,1,,23.1,7.8,96.7,114.6,
ME,1996,1996-08-19,8,1,1,,22.9,7.4,91.4,114.6,
ME,1996,1996-08-19,9,1,1,,20.2,1.8,21.1,114.6,
ME,1996,1996-08-19,10,1,1,,15.6,0.7,7.5,114.6,
ME,1996,1996-08-19,11,1,1,,14.4,0.6,6.2,114.6,
ME,1996,1996-08-19,12,1,1,,13.1,0.6,6.1,114.6,
ME,1996,1996-08-19,13,1,1,,12.7,0.6,6,114.6,
ME,1996,1996-08-19,14,1,1,,12.1,0.6,5.9,114.6,
ME,1996,1996-08-19,15,1,1,,11.7,0.6,5.9,114.6,
ME,1996,1996-08-19,16,1,1,,11.5,0.6,5.8,114.6,
ME,1996,1996-08-19,17,1,1,,11.4,0.6,5.8,114.6,
ME,1996,1996-08-19,18,1,1,,11.2,0.6,5.8,114.6,
ME,1996,1996-08-19,19,1,1,,11,0.6,5.8,114.6,
ME,1996,1996-08-19,20,1,1,,10.8,0.6,5.7,114.6,
ME,1996,1996-08-19,21,1,1,,10.7,0.6,5.7,114.6,
ME,1996,1996-08-19,22,1,1,,10.6,0.6,5.7,114.6,
ME,1996,1996-08-19,23,1,1,,10.5,0.6,5.7,114.6,
ME,1996,1996-08-19,24,1,1,,10.5,0.6,5.7,114.6,
ME,1996,1996-09-05,0,1,1,,26.2,8.6,112.9,213.9,
ME,1996,1996-09-05,1,1,1,,25.1,8.1,104.2,213.9,
ME,1996,1996-09-05,2,1,1,,24.2,7.7,97.5,213.9,
ME,1996,1996-09-05,3,1,1,,23.9,7.3,91.9,213.9,
ME,1996,1996-09-05,4,1,1,,23.7,7.2,90.3,213.9,
ME,1996,1996-09-05,5,1,1,,23.5,7.1,88.7,213.9,
ME,1996,1996-09-05,6,1,1,,23.5,7,87.4,213.9,
ME,1996,1996-09-05,6.5,1,1,,23.2,5.6,69.6,213.9,
ME,1996,1996-09-05,7,1,1,,23.1,5.2,64.5,213.9,
ME,1996,1996-09-05,8,1,1,,22.2,1.8,21.9,213.9,
ME,1996,1996-09-05,9,1,1,,21.3,0.2,2.4,213.9,
ME,1996,1996-09-05,10,1,1,,18.4,0.2,2.3,213.9,
ME,1996,1996-09-05,11,1,1,,15.2,0.2,2.1,213.9,
ME,1996,1996-09-05,12,1,1,,13.6,0.2,2,213.9,
ME,1996,1996-09-05,13,1,1,,12.9,0.2,2,213.9,
ME,1996,1996-09-05,14,1,1,,12.4,0.2,2,213.9,
ME,1996,1996-09-05,15,1,1,,12,0.2,2,213.9,
ME,1996,1996-09-05,16,1,1,,11.6,0.2,2,213.9,
ME,1996,1996-09-05,17,1,1,,11.4,0.2,1.9,213.9,
ME,1996,1996-09-05,18,1,1,,11.1,0.2,1.9,213.9,
ME,1996,1996-09-05,19,1,1,,11,0.2,1.9,213.9,
ME,1996,1996-09-05,20,1,1,,10.9,0.1,1,213.9,
ME,1996,1996-09-05,21,1,1,,10.8,0.1,1,213.9,
ME,1996,1996-09-05,22,1,1,,10.6,0.1,1,213.9,
ME,1996,1996-09-16,0,1,1,,19,7.8,89.2,96.9,
ME,1996,1996-09-16,1,1,1,,19,7.7,88.1,96.9,
ME,1996,1996-09-16,2,1,1,,19,7.7,88.1,96.9,
ME,1996,1996-09-16,3,1,1,,19.1,7.7,88.2,96.9,
ME,1996,1996-09-16,4,1,1,,19.1,7.7,88.2,96.9,
ME,1996,1996-09-16,5,1,1,,19.1,7.7,88.2,96.9,
ME,1996,1996-09-16,6,1,1,,19.1,7.7,88.2,96.9,
ME,1996,1996-09-16,7,1,1,,19.1,7.7,88.2,96.9,
ME,1996,1996-09-16,8,1,1,,19.1,7.6,87.1,96.9,
ME,1996,1996-09-16,9,1,1,,19,7.5,85.8,96.9,
ME,1996,1996-09-16,10,1,1,,19,6.9,78.9,96.9,
ME,1996,1996-09-16,10.5,1,1,,18.5,2.8,31.7,96.9,
ME,1996,1996-09-16,11,1,1,,16.1,0.1,1.1,96.9,
ME,1996,1996-09-16,12,1,1,,14.2,0.1,1,96.9,
ME,1996,1996-09-16,13,1,1,,13.1,0.1,1,96.9,
ME,1996,1996-09-16,14,1,1,,12.6,0.1,1,96.9,
ME,1996,1996-09-16,15,1,1,,12.1,0.1,1,96.9,
ME,1996,1996-09-16,16,1,1,,11.8,0.1,1,96.9,
ME,1996,1996-09-16,17,1,1,,11.3,0.1,1,96.9,
ME,1996,1996-09-16,18,1,1,,11.2,0.1,1,96.9,
ME,1996,1996-09-16,19,1,1,,11.1,0.1,1,96.9,
ME,1996,1996-09-16,20,1,1,,11,0.2,1.9,96.9,
ME,1996,1996-09-16,21,1,1,,10.8,0.2,1.9,96.9,
ME,1996,1996-09-16,22,1,1,,10.7,0.2,1.9,96.9,
ME,1996,1996-09-16,23,1,1,,10.6,0.2,1.9,96.9,
ME,1996,1996-10-16,0,1,1,,14.8,9.1,95.3,141,
ME,1996,1996-10-16,1,1,1,,14.6,8.9,92.8,141,
ME,1996,1996-10-16,2,1,1,,14.1,8.3,85.6,141,
ME,1996,1996-10-16,3,1,1,,14,8.1,83.4,141,
ME,1996,1996-10-16,4,1,1,,14,7.9,81.3,141,
ME,1996,1996-10-16,5,1,1,,14,7.8,80.3,141,
ME,1996,1996-10-16,6,1,1,,13.9,7.7,79.1,141,
ME,1996,1996-10-16,7,1,1,,13.8,7.4,75.8,141,
ME,1996,1996-10-16,8,1,1,,13.8,7.5,76.9,141,
ME,1996,1996-10-16,9,1,1,,13.8,7.5,76.9,141,
ME,1996,1996-10-16,10,1,1,,13.8,7.4,75.8,141,
ME,1996,1996-10-16,11,1,1,,13.7,7.3,74.7,141,
ME,1996,1996-10-16,12,1,1,,13.7,7.3,74.7,141,
ME,1996,1996-10-16,13,1,1,,13.7,7.4,75.7,141,
ME,1996,1996-10-16,14,1,1,,13.7,7.3,74.7,141,
ME,1996,1996-10-16,15,1,1,,13.7,7.2,73.6,141,
ME,1996,1996-10-16,16,1,1,,13.6,6,61.2,141,
ME,1996,1996-10-16,17,1,1,,13.1,1,10.1,141,
ME,1996,1996-10-16,18,1,1,,12.9,0.3,3,141,
ME,1996,1996-10-16,19,1,1,,12.6,0.3,3,141,
ME,1996,1996-10-16,20,1,1,,12.1,0.2,2,141,
ME,1996,1996-10-16,21,1,1,,11.2,0.2,1.9,141,
ME,1996,1996-10-16,22,1,1,,11.1,0.2,1.9,141,
ME,1996,1996-11-08,0,1,1,,8.9,10.4,95.3,32.91,
ME,1996,1996-11-08,1,1,1,,9,10.3,94.6,32.91,
ME,1996,1996-11-08,2,1,1,,9,10.4,95.5,32.91,
ME,1996,1996-11-08,3,1,1,,9,10.3,94.6,32.91,
ME,1996,1996-11-08,4,1,1,,9,10.3,94.6,32.91,
ME,1996,1996-11-08,5,1,1,,9,10.3,94.6,32.91,
ME,1996,1996-11-08,6,1,1,,9,10.2,93.6,32.91,
ME,1996,1996-11-08,7,1,1,,9,10.2,93.6,32.91,
ME,1996,1996-11-08,8,1,1,,9,10.3,94.6,32.91,
ME,1996,1996-11-08,9,1,1,,9,10.3,94.6,32.91,
ME,1996,1996-11-08,10,1,1,,9,10.2,93.6,32.91,
ME,1996,1996-11-08,11,1,1,,9,10.2,93.6,32.91,
ME,1996,1996-11-08,12,1,1,,9,10.2,93.6,32.91,
ME,1996,1996-11-08,13,1,1,,9,10.2,93.6,32.91,
ME,1996,1996-11-08,14,1,1,,9,10.5,96.4,32.91,
ME,1996,1996-11-08,15,1,1,,9,10.2,93.6,32.91,
ME,1996,1996-11-08,16,1,1,,9,10.2,93.6,32.91,
ME,1996,1996-11-08,17,1,1,,9,10.2,93.6,32.91,
ME,1996,1996-11-08,18,1,1,,9,10.1,92.7,32.91,
ME,1996,1996-11-08,19,1,1,,9,10.1,92.7,32.91,
ME,1996,1996-11-08,20,1,1,,9,10.1,92.7,32.91,
ME,1996,1996-11-08,21,1,1,,9,10,91.8,32.91,
ME,1996,1996-11-08,22,1,1,,9,10.1,92.7,32.91,
ME,1996,1996-11-25,0,1,1,,4.3,11.5,93.9,77,
ME,1996,1996-11-25,1,1,1,,4.2,11.3,92,77,
ME,1996,1996-11-25,2,1,1,,4.3,11.3,92.2,77,
ME,1996,1996-11-25,3,1,1,,4.3,11.2,91.4,77,
ME,1996,1996-11-25,4,1,1,,4.2,11.1,90.4,77,
ME,1996,1996-11-25,5,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,6,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,7,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,8,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,9,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,10,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,11,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,12,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,13,1,1,,4.1,11.2,90.9,77,
ME,1996,1996-11-25,14,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,15,1,1,,4.1,11.2,90.9,77,
ME,1996,1996-11-25,16,1,1,,4.1,11.2,90.9,77,
ME,1996,1996-11-25,17,1,1,,4.1,11.2,90.9,77,
ME,1996,1996-11-25,18,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,19,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,20,1,1,,4.2,11.2,91.2,77,
ME,1996,1996-11-25,21,1,1,,4.1,11.2,90.9,77,
ME,1996,1996-11-25,22,1,1,,4.1,11.2,90.9,77,
ME,1997,1997-01-14,0,1,1,,0.2,13.9,101.5,81.2,
ME,1997,1997-01-14,1,1,1,,0.4,13.9,102,81.2,
ME,1997,1997-01-14,2,1,1,,0.5,13.8,101.6,81.2,
ME,1997,1997-01-14,3,1,1,,0.5,13.8,101.6,81.2,
ME,1997,1997-01-14,4,1,1,,0.6,13.7,101.1,81.2,
ME,1997,1997-01-14,5,1,1,,0.6,13.5,99.7,81.2,
ME,1997,1997-01-14,6,1,1,,0.6,13.4,98.9,81.2,
ME,1997,1997-01-14,7,1,1,,0.6,13.4,98.9,81.2,
ME,1997,1997-01-14,8,1,1,,0.6,13.3,98.2,81.2,
ME,1997,1997-01-14,9,1,1,,0.6,13.4,98.9,81.2,
ME,1997,1997-01-14,10,1,1,,0.7,13.4,99.2,81.2,
ME,1997,1997-01-14,11,1,1,,0.7,13.5,99.9,81.2,
ME,1997,1997-01-14,12,1,1,,0.7,13.5,99.9,81.2,
ME,1997,1997-01-14,13,1,1,,0.7,13.5,99.9,81.2,
ME,1997,1997-01-14,14,1,1,,0.8,11.9,88.3,81.2,
ME,1997,1997-01-14,15,1,1,,0.9,11.4,84.9,81.2,
ME,1997,1997-01-14,16,1,1,,1,11,82.1,81.2,
ME,1997,1997-01-14,17,1,1,,1.1,11.6,86.8,81.2,
ME,1997,1997-01-14,18,1,1,,1.3,11.1,83.6,81.2,
ME,1997,1997-01-14,19,1,1,,1.4,8.6,64.9,81.2,
ME,1997,1997-01-14,20,1,1,,1.5,7.3,55.3,81.2,
ME,1997,1997-01-14,21,1,1,,1.5,9.3,70.4,81.2,
ME,1997,1997-01-14,22,1,1,,1.5,7.4,56,81.2,
ME,1997,1997-01-14,23,1,1,,1.8,5.9,45,81.2,
ME,1997,1997-01-14,24,1,1,,2.2,4.4,34,81.2,
